Index,Member_ID,Sales_Type,Contract_Type,Channel,Datetime,Term,Payment_Type,Product_Type,Amount_Month,Customer_Type,Age,Address1,Address2,State,Overdue_count,Overdue_Type,Gender,Credit_Rank,Bank
21455,66773571,렌탈,패키지계약,홈쇼핑/방송,2019-02-24,60,카드이체,DES-2,81900, 개인,54,경기도,경기도,계약확정,0,없음,여자,6,삼성카드
21456,66773718,렌탈,일반계약,영업방판,2019-06-25,60,CMS,DES-2,87900, 개인,61,서울특별시,서울특별시,계약확정,0,없음,남자,4,기업은행
21457,25739354,렌탈,일반계약,영업방판,2019-06-28,60,CMS,DES-1,96900, 사업자,,서울특별시,서울특별시,계약확정,0,없음,여자,,우리은행
21458,25739354,렌탈,일반계약,영업방판,2019-01-27,60,CMS,DES-1,96900, 사업자,,서울특별시,서울특별시,계약확정,0,없음,여자,,우리은행
21459,66772372,렌탈,프로모션계약,대형마트E,2019-05-01,60,카드이체,DES-1,96900, 개인,38,서울특별시,서울특별시,계약확정,0,없음,여자,3,현대카드
21460,66773247,렌탈,일반계약,영업방판,2019-05-20,60,카드이체,DES-1,96900, 개인,39,서울특별시,서울특별시,계약확정,0,없음,남자,2,현대카드
21461,66773206,렌탈,프로모션계약,영업방판,2019-06-25,60,CMS,DES-3A,90900, 개인,50,서울특별시,서울특별시,계약확정,0,없음,남자,4,국민은행
21462,66772686,렌탈,프로모션계약,영업방판,2019-03-22,60,CMS,DES-1,111900, 개인,51,충청도,세종자치시,계약확정,0,없음,남자,4,국민은행
21463,66772914,렌탈,패키지계약,홈쇼핑/방송,2019-12-17,60,카드이체,DES-1,81900, 개인,49,충청도,세종자치시,계약확정,0,없음,남자,3,현대카드
21464,66772914,렌탈,패키지계약,홈쇼핑/방송,2019-06-27,60,카드이체,DES-2,81900, 개인,49,충청도,세종자치시,계약확정,0,없음,남자,3,현대카드
21465,66773645,렌탈,프로모션계약,대형마트E,2019-07-30,60,CMS,DES-1,96900, 개인,,충청도,세종자치시,계약확정,0,없음,여자,5,농협회원조합
21466,66771626,렌탈,일반계약,홈쇼핑/방송,2019-10-03,60,카드이체,DES-1,96900, 개인,46,서울특별시,서울특별시,계약확정,0,없음,여자,6,롯데카드
21467,66773259,렌탈,일반계약,홈쇼핑/방송,2019-10-30,60,카드이체,DES-1,96900, 개인,42,서울특별시,서울특별시,계약확정,0,없음,남자,1,BC카드
21468,66206300,렌탈,교체계약,영업방판,2019-11-25,60,CMS,DES-1,102900, 개인,78,서울특별시,서울특별시,계약확정,0,없음,여자,2,SC제일은행
21469,66767513,렌탈,프로모션계약,홈쇼핑/인터넷,2020-02-06,60,CMS,DES-1,105900, 개인,54,서울특별시,서울특별시,계약확정,0,없음,여자,1,하나은행
21470,66503354,렌탈,프로모션계약,영업방판,2020-02-08,60,CMS,DES-2,90900, 개인,102,서울특별시,서울특별시,계약확정,2,있음,여자,6,국민은행
21471,25739340,렌탈,프로모션계약,홈쇼핑/인터넷,2020-02-08,60,CMS,DES-1,96900, 사업자,,서울특별시,서울특별시,계약확정,4,있음,여자,,농협중앙회
21472,66773810,렌탈,프로모션계약,영업방판,2020-03-05,60,CMS,DES-1,105900, 개인,48,경상도,대구광역시,계약확정,0,없음,여자,5,대구은행
21473,66773753,렌탈,일반계약,홈쇼핑/방송,2020-05-22,60,CMS,DES-1,96900, 개인,57,경상도,대구광역시,계약확정,0,없음,남자,1,대구은행
21474,66773145,렌탈,패키지계약,홈쇼핑/방송,2019-03-24,60,카드이체,DES-1,81900, 개인,48,경상도,대구광역시,계약확정,0,없음,남자,1,롯데카드
21475,66773145,렌탈,패키지계약,홈쇼핑/방송,2019-04-05,60,카드이체,DES-2,81900, 개인,48,경상도,대구광역시,계약확정,0,없음,남자,1,롯데카드
21476,66677306,렌탈,프로모션계약,영업방판,2019-04-28,60,CMS,DES-3A,90900, 개인,29,경상도,대구광역시,계약확정,0,없음,남자,5,농협중앙회
21477,66773393,렌탈,프로모션계약,영업방판,2019-05-20,60,카드이체,DES-2,90900, 개인,60,경상도,부산광역시,계약확정,0,없음,여자,5,롯데카드
21478,66773279,렌탈,일반계약,홈쇼핑/방송,2019-07-11,60,카드이체,DES-1,96900, 개인,39,경상도,부산광역시,계약확정,0,없음,여자,3,롯데카드
21479,66773878,렌탈,프로모션계약,전단홍보,2019-08-02,60,카드이체,DES-1,105900, 개인,60,경상도,부산광역시,계약확정,0,없음,여자,2,BC카드
21480,66773211,렌탈,프로모션계약,전문매장H,2019-02-08,60,CMS,DES-1,96900, 개인,50,경상도,부산광역시,계약확정,0,없음,여자,1,부산은행
21481,66770956,렌탈,패키지계약,대형마트E,2019-06-15,60,CMS,DES-1,81900, 개인,61,경기도,경기도,계약확정,0,없음,남자,3,우리은행
21482,66770956,렌탈,패키지계약,대형마트E,2019-07-30,60,CMS,DES-2,81900, 개인,61,경기도,경기도,계약확정,0,없음,남자,3,우리은행
21483,66774023,렌탈,프로모션계약,대형마트E,2019-02-27,60,카드이체,DES-1,111900, 개인,36,경기도,경기도,계약확정,0,없음,여자,2,신한카드
21484,66428035,멤버십,멤버십3유형,재계약,2019-03-25,12,CMS,DES-1,66900, 개인,38,경기도,경기도,계약확정,0,없음,여자,7,신한은행
21485,66773931,렌탈,일반계약,영업방판,2019-03-25,60,CMS,DES-1,87900, 개인,47,경기도,경기도,계약확정,0,없음,여자,2,SC제일은행
21486,66773510,렌탈,프로모션계약,홈쇼핑/방송,2019-05-02,60,카드이체,DES-1,96900, 개인,55,경기도,경기도,계약확정,0,없음,여자,5,롯데카드
21487,66773182,렌탈,일반계약,홈쇼핑/방송,2019-01-27,60,카드이체,DES-1,96900, 개인,58,경기도,경기도,계약확정,0,없음,여자,1,BC카드
21488,66773566,렌탈,프로모션계약,영업방판,2019-04-10,60,CMS,DES-1,111900, 개인,47,경기도,경기도,계약확정,0,없음,여자,2,농협중앙회
21489,66773440,렌탈,일반계약,홈쇼핑/방송,2019-04-15,60,CMS,DES-1,96900, 개인,46,경기도,경기도,계약확정,0,없음,여자,5,국민은행
21490,25739355,렌탈,프로모션계약,영업방판,2019-05-13,60,CMS,DES-1,142200, 사업자,35,경기도,경기도,계약확정,0,없음,여자,,농협중앙회
21491,66261420,렌탈,교체계약,영업방판,2019-05-13,60,CMS,DES-1,96900, 개인,48,경기도,경기도,계약확정,0,없음,여자,1,농협중앙회
21492,66771534,렌탈,프로모션계약,영업방판,2019-09-25,60,카드이체,DES-1,96900, 개인,52,전라도,전라도,계약확정,0,없음,남자,4,롯데카드
21493,66773646,렌탈,일반계약,영업방판,2019-12-20,60,CMS,DES-1,96900, 개인,41,전라도,전라도,계약확정,0,없음,여자,1,농협중앙회
21494,25739486,렌탈,일반계약,영업방판,2019-01-29,60,가상계좌,DES-1,96900, 사업자,,충청도,충청도,계약확정,0,없음,여자,,
21495,66773554,렌탈,일반계약,홈쇼핑/방송,2020-07-27,60,CMS,DES-1,96900, 개인,41,충청도,충청도,계약확정,0,없음,여자,1,농협중앙회
21496,66773824,렌탈,프로모션계약,홈쇼핑/방송,2019-09-08,60,CMS,DES-1,96900, 개인,66,충청도,충청도,계약확정,0,없음,여자,1,우리은행
21497,66129989,렌탈,프로모션계약,대형마트E,2019-08-16,36,CMS,DES-2,102900, 개인,37,경기도,경기도,계약확정,0,없음,남자,7,우리은행
21498,66773901,렌탈,일반계약,영업방판,2019-09-08,60,CMS,DES-1,96900, 개인,45,경기도,경기도,계약확정,0,없음,남자,2,국민은행
21499,66773728,렌탈,프로모션계약,대형마트E,2019-09-08,60,CMS,DES-1,96900, 개인,40,경기도,경기도,계약확정,0,없음,여자,2,국민은행
21500,66773130,렌탈,프로모션계약,대형마트E,2019-10-07,60,CMS,DES-1,96900, 개인,56,경기도,경기도,계약확정,0,없음,여자,1,농협중앙회
21501,66773563,렌탈,일반계약,홈쇼핑/방송,2019-11-13,60,카드이체,DES-1,96900, 개인,42,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
21502,66773857,렌탈,일반계약,영업방판,2019-12-18,60,카드이체,DES-1,96900, 개인,53,경기도,경기도,계약확정,0,없음,여자,,우리은행
21503,66773215,렌탈,프로모션계약,영업방판,2019-01-27,60,CMS,DES-1,105900, 개인,48,경기도,경기도,계약확정,0,없음,여자,7,국민은행
21504,66163592,렌탈,교체계약,영업방판,2019-04-21,60,CMS,DES-1,96900, 개인,55,경기도,경기도,계약확정,0,없음,여자,1,하나은행
21505,66154972,렌탈,교체계약,대형마트E,2019-09-07,60,CMS,DES-1,102900, 개인,45,경기도,경기도,계약확정,0,없음,남자,1,농협회원조합
21506,66773950,렌탈,패키지계약,홈쇼핑/방송,2020-03-06,60,카드이체,DES-1,81900, 개인,56,경기도,경기도,계약확정,0,없음,여자,2,신한카드
21507,66773950,렌탈,패키지계약,홈쇼핑/방송,2020-06-18,60,카드이체,DES-2,81900, 개인,56,경기도,경기도,계약확정,0,없음,여자,2,신한카드
21508,66772408,렌탈,패키지계약,홈쇼핑/방송,2019-03-31,60,CMS,DES-1,81900, 개인,65,경기도,경기도,계약확정,0,없음,여자,5,국민은행
21509,66772408,렌탈,패키지계약,홈쇼핑/방송,2019-07-16,60,CMS,DES-2,81900, 개인,65,경기도,경기도,계약확정,0,없음,여자,5,국민은행
21510,66347639,렌탈,교체계약,영업방판,2019-09-01,60,카드이체,DES-1,96900, 개인,49,경상도,경상도,계약확정,0,없음,여자,1,롯데카드
21511,66773204,렌탈,패키지계약,홈쇼핑/방송,2019-10-13,60,CMS,DES-1,81900, 개인,51,경상도,경상도,계약확정,0,없음,여자,4,우체국
21512,66773204,렌탈,패키지계약,홈쇼핑/방송,2019-08-26,60,CMS,DES-2,81900, 개인,51,경상도,경상도,계약확정,0,없음,여자,4,우체국
21513,66773653,렌탈,일반계약,전단홍보,2019-09-02,60,CMS,DES-1,96900, 개인,37,경상도,경상도,계약확정,0,없음,여자,7,외환은행
21514,66193709,렌탈,일반계약,영업방판,2019-09-02,60,CMS,DES-1,96900, 개인,63,경상도,경상도,계약확정,0,없음,여자,3,우체국
21515,66773949,렌탈,패키지계약,홈쇼핑/방송,2019-05-07,60,CMS,DES-1,81900, 개인,41,경기도,경기도,계약확정,0,없음,여자,8,농협중앙회
21516,66773949,렌탈,패키지계약,홈쇼핑/방송,2019-05-07,60,CMS,DES-2,81900, 개인,41,경기도,경기도,계약확정,0,없음,여자,8,농협중앙회
21517,66773773,렌탈,일반계약,영업방판,2019-06-14,60,카드이체,DES-2,105900, 개인,51,서울특별시,서울특별시,계약확정,0,없음,남자,3,BC카드
21518,66773538,렌탈,프로모션계약,홈쇼핑/인터넷,2019-07-30,60,CMS,DES-1,105900, 개인,37,서울특별시,서울특별시,계약확정,0,없음,여자,5,국민은행
21519,66352452,렌탈,교체계약,영업방판,2019-10-10,60,CMS,DES-1,96900, 개인,41,서울특별시,서울특별시,계약확정,0,없음,남자,9,SC제일은행
21520,66773214,렌탈,프로모션계약,영업방판,2019-10-10,36,카드이체,DES-2,102900, 개인,38,서울특별시,서울특별시,계약확정,0,없음,남자,3,삼성카드
21521,66694881,렌탈,프로모션계약,영업방판,2019-11-03,60,카드이체,DES-1,96900, 개인,46,서울특별시,서울특별시,계약확정,0,없음,여자,3,롯데카드
21522,66773388,렌탈,프로모션계약,전문매장H,2019-11-03,60,카드이체,DES-1,96900, 개인,50,전라도,전라도,계약확정,0,없음,남자,2,롯데카드
21523,66771437,렌탈,일반계약,홈쇼핑/방송,2019-01-27,60,카드이체,DES-1,96900, 개인,46,전라도,전라도,계약확정,0,없음,여자,1,신한카드
21524,66772918,렌탈,일반계약,홈쇼핑/방송,2019-01-27,60,카드이체,DES-1,96900, 개인,73,전라도,전라도,계약확정,0,없음,남자,1,롯데카드
21525,66771706,렌탈,프로모션계약,홈쇼핑/방송,2019-06-01,60,카드이체,DES-1,96900, 개인,40,전라도,전라도,계약확정,0,없음,여자,2,외환카드
21526,66771640,렌탈,일반계약,홈쇼핑/방송,2019-07-31,60,카드이체,DES-1,96900, 개인,44,경기도,경기도,계약확정,0,없음,여자,5,롯데카드
21527,66772481,렌탈,프로모션계약,영업방판,2019-02-26,36,CMS,DES-2,102900, 개인,55,경기도,경기도,계약확정,0,없음,남자,5,농협회원조합
21528,66772661,렌탈,일반계약,영업방판,2019-02-26,60,CMS,DES-1,96900, 개인,51,경기도,경기도,계약확정,0,없음,남자,1,농협회원조합
21529,66773385,렌탈,프로모션계약,영업방판,2019-02-26,60,CMS,DES-1,105900, 개인,57,경기도,인천광역시,계약확정,0,없음,남자,4,우리은행
21530,66211221,렌탈,교체계약,영업방판,2019-02-05,60,CMS,DES-1,96900, 개인,63,경기도,인천광역시,계약확정,0,없음,남자,1,우리은행
21531,66771487,렌탈,패키지계약,영업방판,2019-10-16,60,카드이체,DES-1,81900, 개인,,경기도,인천광역시,계약확정,0,없음,남자,1,롯데카드
21532,66771487,렌탈,패키지계약,영업방판,2020-02-23,60,카드이체,DES-2,81900, 개인,,경기도,인천광역시,계약확정,0,없음,남자,1,롯데카드
21533,66189960,렌탈,교체계약,영업방판,2020-04-25,60,카드이체,DES-1,96900, 개인,54,경기도,인천광역시,계약확정,0,없음,남자,3,국민카드
21534,25739344,렌탈,일반계약,영업방판,2019-07-21,60,CMS,DES-1,96900, 사업자,,경기도,인천광역시,해약확정,0,없음,여자,,우리은행
21535,66773793,렌탈,프로모션계약,영업방판,2019-11-20,60,CMS,DES-1,111900, 개인,49,경상도,부산광역시,계약확정,0,없음,여자,2,부산은행
21536,66761796,렌탈,프로모션계약,홈쇼핑/방송,2019-11-20,60,카드이체,DES-1,96900, 개인,49,전라도,전라도,계약확정,0,없음,여자,1,국민카드
21537,66772586,렌탈,일반계약,홈쇼핑/방송,2019-05-01,60,카드이체,DES-1,96900, 개인,45,전라도,전라도,계약확정,0,없음,남자,,롯데카드
21538,66772386,렌탈,프로모션계약,영업방판,2019-10-01,39,CMS,ERA,120900, 개인,40,전라도,전라도,계약확정,2,있음,여자,7,우체국
21539,66771155,렌탈,일반계약,영업방판,2020-02-03,60,카드이체,DES-2,110700, 개인,67,전라도,전라도,계약확정,0,없음,여자,5,국민카드
21540,66769706,렌탈,프로모션계약,영업방판,2019-01-27,60,CMS,DES-1,102900, 개인,59,전라도,전라도,계약확정,2,있음,남자,,농협회원조합
21541,66325534,렌탈,프로모션계약,전단홍보,2019-01-30,60,CMS,DES-1,105900, 개인,43,서울특별시,서울특별시,계약확정,0,없음,남자,1,신한은행
21542,66771815,렌탈,프로모션계약,홈쇼핑/방송,2019-01-30,60,CMS,DES-1,96900, 개인,51,서울특별시,서울특별시,계약확정,0,없음,여자,1,신협중앙회
21543,66259873,렌탈,교체계약,영업방판,2019-05-31,60,카드이체,DES-1,96900, 개인,38,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
21544,66773579,렌탈,프로모션계약,홈쇼핑/방송,2019-05-31,60,카드이체,DES-1,96900, 개인,77,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
21545,66773534,렌탈,패키지계약,홈쇼핑/방송,2019-07-30,60,카드이체,DES-1,81900, 개인,59,충청도,충청도,계약확정,0,없음,여자,4,롯데카드
21546,66773534,렌탈,패키지계약,홈쇼핑/방송,2019-05-01,60,카드이체,DES-2,81900, 개인,59,충청도,충청도,계약확정,0,없음,여자,4,롯데카드
21547,66733222,렌탈,프로모션계약,영업방판,2019-05-04,60,CMS,DES-2,90900, 개인,38,전라도,전라도,계약확정,0,없음,여자,7,우체국
21548,66773185,렌탈,프로모션계약,영업방판,2019-09-30,60,카드이체,DES-1,105900, 개인,39,경기도,경기도,계약확정,0,없음,남자,1,롯데카드
21549,25739424,렌탈,프로모션계약,영업방판,2019-12-27,60,CMS,DES-1,108900, 사업자,53,경기도,경기도,계약확정,0,없음,여자,,국민은행
21550,66773811,렌탈,일반계약,영업방판,2019-12-27,60,CMS,DES-1,96900, 개인,44,경기도,경기도,계약확정,0,없음,여자,7,신한은행
21551,66773752,렌탈,일반계약,영업방판,2019-02-19,60,카드이체,DES-3A,102900, 개인,51,경기도,경기도,계약확정,0,없음,여자,5,국민카드
21552,66773550,렌탈,프로모션계약,전문매장H,2019-02-19,60,CMS,DES-1,96900, 개인,42,경기도,경기도,계약확정,0,없음,남자,3,하나은행
21553,66433593,렌탈,일반계약,영업방판,2019-02-19,60,카드이체,DES-1,96900, 개인,53,경기도,경기도,계약확정,0,없음,남자,2,BC카드
21554,66773851,렌탈,일반계약,영업방판,2019-02-12,60,CMS,DES-1,96900, 개인,43,경기도,경기도,계약확정,0,없음,여자,6,하나은행
21555,66432292,렌탈,교체계약,영업방판,2019-06-10,60,CMS,DES-1,96900, 개인,54,경기도,경기도,계약확정,0,없음,여자,3,기업은행
21556,66773969,렌탈,프로모션계약,대형마트E,2019-07-31,60,CMS,DES-1,96900, 개인,55,경기도,경기도,계약확정,0,없음,여자,1,우리은행
21557,66665913,멤버십,멤버십3유형,재계약,2019-08-28,12,CMS,DES-1,66900, 개인,63,경기도,경기도,계약확정,0,없음,남자,1,국민은행
21558,25740117,렌탈,일반계약,영업방판,2019-10-29,60,CMS,DES-1,96900, 사업자,44,경기도,경기도,계약확정,0,없음,여자,,신한은행
21559,66773420,렌탈,패키지계약,홈쇼핑/방송,2019-04-08,60,CMS,DES-1,81900, 개인,62,경상도,울산광역시,계약확정,0,없음,남자,1,외환은행
21560,66773420,렌탈,패키지계약,홈쇼핑/방송,2019-04-08,60,CMS,DES-2,81900, 개인,62,경상도,울산광역시,계약확정,0,없음,남자,1,외환은행
21561,66773252,렌탈,프로모션계약,영업방판,2019-04-09,60,카드이체,DES-1,105900, 개인,,경상도,울산광역시,계약확정,0,없음,여자,2,롯데카드
21562,25692446,렌탈,일반계약,영업방판,2019-08-02,60,CMS,DES-1,96900, 사업자,,경상도,울산광역시,계약확정,0,없음,여자,,우리은행
21563,66229334,렌탈,프로모션계약,영업방판,2019-10-07,60,CMS,DES-3A,90900, 개인,44,충청도,대전광역시,계약확정,0,없음,여자,2,농협중앙회
21564,66431779,멤버십,멤버십3유형,대형마트A,2019-10-22,12,CMS,DES-1,66900, 개인,47,충청도,대전광역시,계약확정,0,없음,여자,4,외환은행
21565,66766073,렌탈,프로모션계약,영업방판,2019-11-21,60,CMS,DES-1,105900, 개인,37,충청도,대전광역시,계약확정,0,없음,여자,1,국민은행
21566,66773449,렌탈,일반계약,영업방판,2019-11-26,60,CMS,DES-1,96900, 개인,45,충청도,대전광역시,계약확정,0,없음,남자,,우리은행
21567,66772525,렌탈,프로모션계약,영업방판,2019-12-26,60,CMS,DES-1,105900, 개인,51,충청도,대전광역시,계약확정,0,없음,여자,7,농협회원조합
21568,66772760,렌탈,일반계약,영업방판,2020-05-21,60,CMS,DES-1,124200, 개인,48,충청도,대전광역시,계약확정,0,없음,여자,2,하나은행
21569,66770676,렌탈,패키지계약,홈쇼핑/방송,2020-07-09,60,카드이체,DES-1,81900, 개인,40,서울특별시,서울특별시,계약확정,0,없음,여자,1,국민카드
21570,66770676,렌탈,패키지계약,홈쇼핑/방송,2019-06-16,60,카드이체,DES-2,81900, 개인,40,서울특별시,서울특별시,계약확정,0,없음,여자,1,국민카드
21571,66773390,렌탈,일반계약,영업방판,2019-03-15,60,카드이체,DES-2,87900, 개인,38,서울특별시,서울특별시,계약확정,0,없음,남자,4,신한카드
21572,66772716,렌탈,패키지계약,홈쇼핑/방송,2019-04-03,60,CMS,DES-1,81900, 개인,66,서울특별시,서울특별시,계약확정,0,없음,여자,1,국민은행
21573,66772716,렌탈,패키지계약,홈쇼핑/방송,2019-04-08,60,CMS,DES-2,81900, 개인,66,서울특별시,서울특별시,계약확정,0,없음,여자,1,국민은행
21574,66773412,렌탈,일반계약,홈쇼핑/방송,2019-05-28,60,CMS,DES-1,96900, 개인,40,경기도,경기도,계약확정,0,없음,여자,4,농협회원조합
21575,66773324,렌탈,프로모션계약,영업방판,2019-05-28,60,카드이체,DES-1,105900, 개인,62,경기도,경기도,계약확정,0,없음,여자,5,국민카드
21576,66772766,렌탈,일반계약,홈쇼핑/방송,2019-07-01,60,카드이체,DES-1,96900, 개인,46,경기도,경기도,계약확정,0,없음,여자,4,국민카드
21577,66773919,렌탈,프로모션계약,영업방판,2020-06-29,60,CMS,DES-1,105900, 개인,65,경기도,경기도,계약확정,0,없음,여자,6,농협회원조합
21578,66773849,렌탈,일반계약,홈쇼핑/방송,2020-06-29,60,카드이체,DES-1,96900, 개인,42,경기도,경기도,계약확정,0,없음,여자,5,롯데카드
21579,66597247,렌탈,프로모션계약,영업방판,2019-03-16,60,CMS,DES-2,90900, 개인,37,경기도,경기도,계약확정,0,없음,여자,6,기업은행
21580,66773120,렌탈,일반계약,영업방판,2019-01-27,60,카드이체,DES-1,96900, 개인,43,경기도,경기도,계약확정,0,없음,여자,2,롯데카드
21581,66772037,렌탈,프로모션계약,대형마트E,2019-01-27,60,CMS,DES-1,105900, 개인,36,경기도,경기도,계약확정,0,없음,여자,4,우리은행
21582,66723232,렌탈,프로모션계약,영업방판,2019-03-13,60,카드이체,DES-2,90900, 개인,41,경기도,경기도,계약확정,0,없음,남자,3,롯데카드
21583,66772763,렌탈,패키지계약,영업방판,2019-09-05,60,카드이체,DES-1,81900, 개인,34,경기도,경기도,계약확정,0,없음,여자,6,롯데카드
21584,66772763,렌탈,패키지계약,영업방판,2019-01-27,60,카드이체,DES-2,81900, 개인,34,경기도,경기도,계약확정,0,없음,여자,6,롯데카드
21585,25739626,렌탈,프로모션계약,영업방판,2019-01-27,60,CMS,DES-1,124200, 사업자,42,경기도,경기도,계약확정,0,없음,여자,,새마을금고
21586,66770851,렌탈,프로모션계약,영업방판,2019-04-22,39,카드이체,ERA,120900, 개인,38,경기도,경기도,계약확정,0,없음,여자,2,롯데카드
21587,66771661,렌탈,패키지계약,홈쇼핑/방송,2019-04-22,60,카드이체,DES-1,81900, 개인,47,경기도,경기도,계약확정,0,없음,남자,5,삼성카드
21588,66771661,렌탈,패키지계약,홈쇼핑/방송,2019-03-16,60,카드이체,DES-2,81900, 개인,47,경기도,경기도,계약확정,0,없음,남자,5,삼성카드
21589,66198514,렌탈,교체계약,영업방판,2019-05-09,60,CMS,DES-1,96900, 개인,43,경기도,경기도,계약확정,0,없음,여자,1,농협중앙회
21590,66773850,렌탈,패키지계약,영업방판,2019-07-22,60,카드이체,DES-1,104400, 개인,55,전라도,전라도,계약확정,0,없음,남자,1,롯데카드
21591,66773850,렌탈,패키지계약,영업방판,2019-08-30,60,카드이체,DES-2,89400, 개인,55,전라도,전라도,계약확정,0,없음,남자,1,롯데카드
21592,66224832,렌탈,프로모션계약,영업방판,2019-09-06,60,CMS,DES-2,90900, 개인,60,전라도,전라도,계약확정,0,없음,여자,2,농협중앙회
21593,66770309,렌탈,일반계약,홈쇼핑/방송,2019-10-23,60,카드이체,DES-1,96900, 개인,34,강원도,강원도,계약확정,0,없음,남자,2,신한카드
21594,66773784,렌탈,프로모션계약,영업방판,2020-01-11,60,CMS,DES-1,96900, 개인,53,강원도,강원도,계약확정,0,없음,여자,1,농협중앙회
21595,66754700,렌탈,일반계약,홈쇼핑/방송,2020-02-28,60,카드이체,DES-1,96900, 개인,46,전라도,전라도,계약확정,0,없음,여자,5,롯데카드
21596,66423454,렌탈,패키지계약,영업방판,2019-03-08,60,CMS,DES-1,81900, 개인,53,전라도,전라도,계약확정,0,없음,남자,3,농협중앙회
21597,66423454,렌탈,패키지계약,영업방판,2019-03-14,60,CMS,DES-2,81900, 개인,53,전라도,전라도,계약확정,0,없음,남자,3,농협중앙회
21598,66773231,렌탈,프로모션계약,전문매장Z,2019-05-25,60,카드이체,DES-1,96900, 개인,37,전라도,전라도,계약확정,0,없음,여자,5,BC카드
21599,66426001,렌탈,교체계약,영업방판,2019-06-16,60,CMS,DES-1,96900, 개인,51,전라도,전라도,계약확정,0,없음,여자,5,농협중앙회
21600,66429684,렌탈,교체계약,영업방판,2019-07-03,60,카드이체,DES-1,84900, 개인,55,전라도,전라도,계약확정,0,없음,남자,7,롯데카드
21601,66773898,렌탈,일반계약,홈쇼핑/방송,2019-01-27,60,CMS,DES-1,96900, 개인,74,제주도,제주도,계약확정,0,없음,남자,9,농협회원조합
21602,66558482,렌탈,일반계약,영업방판,2019-02-26,60,CMS,DES-1,96900, 개인,38,제주도,제주도,계약확정,0,없음,여자,6,농협중앙회
21603,66772607,렌탈,프로모션계약,홈쇼핑/방송,2019-06-05,60,CMS,DES-1,96900, 개인,43,제주도,제주도,계약확정,0,없음,여자,1,신협중앙회
21604,25794666,렌탈,교체계약,영업방판,2019-01-27,60,CMS,DES-1,84900, 사업자,46,제주도,제주도,계약확정,0,없음,여자,,제주은행
21605,66773722,렌탈,일반계약,영업방판,2019-05-09,60,CMS,DES-2,87900, 개인,56,제주도,제주도,계약확정,0,없음,여자,1,농협회원조합
21606,66186820,렌탈,교체계약,영업방판,2019-05-09,60,CMS,DES-1,102900, 개인,47,서울특별시,서울특별시,계약확정,0,없음,여자,9,하나은행
21607,66773825,렌탈,프로모션계약,영업방판,2019-01-29,60,CMS,DES-1,111900, 개인,51,서울특별시,서울특별시,계약확정,0,없음,여자,7,신한은행
21608,66773337,렌탈,프로모션계약,대형마트E,2019-05-08,60,카드이체,DES-1,105900, 개인,48,충청도,대전광역시,계약확정,0,없음,남자,1,국민카드
21609,66128628,렌탈,프로모션계약,영업방판,2019-07-22,60,CMS,DES-2,90900, 개인,45,충청도,대전광역시,계약확정,0,없음,여자,4,하나은행
21610,66295437,렌탈,일반계약,영업방판,2019-07-31,60,CMS,DES-1,96900, 개인,43,경기도,인천광역시,계약확정,0,없음,남자,,신한은행
21611,66696287,렌탈,교체계약,영업방판,2019-12-19,60,CMS,DES-1,96900, 개인,86,경상도,부산광역시,계약확정,0,없음,여자,,부산은행
21612,66169529,렌탈,교체계약,영업방판,2019-03-12,60,CMS,DES-1,96900, 개인,38,경상도,부산광역시,계약확정,0,없음,여자,,부산은행
21613,66435085,렌탈,교체계약,영업방판,2019-03-21,60,CMS,DES-1,96900, 개인,51,경상도,울산광역시,계약확정,0,없음,여자,2,국민은행
21614,66522194,렌탈,일반계약,영업방판,2019-03-01,60,CMS,DES-1,96900, 개인,60,경상도,울산광역시,계약확정,0,없음,여자,3,경남은행
21615,66772426,렌탈,일반계약,영업방판,2019-06-30,60,카드이체,DES-1,96900, 개인,43,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
21616,66773868,렌탈,일반계약,전단홍보,2019-08-26,60,CMS,DES-1,96900, 개인,43,서울특별시,서울특별시,계약확정,0,없음,여자,2,하나은행
21617,66132263,렌탈,교체계약,영업방판,2019-12-16,60,CMS,DES-1,96900, 개인,50,서울특별시,서울특별시,계약확정,0,없음,여자,2,신한은행
21618,66773783,렌탈,프로모션계약,홈쇼핑/방송,2019-12-18,60,카드이체,DES-1,96900, 개인,41,경상도,경상도,계약확정,0,없음,남자,8,신한카드
21619,66174157,렌탈,교체계약,영업방판,2019-08-27,60,CMS,DES-1,96900, 개인,85,경상도,경상도,계약확정,0,없음,남자,5,농협회원조합
21620,66772916,렌탈,패키지계약,홈쇼핑/방송,2019-05-23,60,CMS,DES-1,81900, 개인,48,경상도,경상도,계약확정,0,없음,남자,4,농협중앙회
21621,66772916,렌탈,패키지계약,홈쇼핑/방송,2019-05-23,60,CMS,DES-2,81900, 개인,48,경상도,경상도,계약확정,0,없음,남자,4,농협중앙회
21622,66773952,렌탈,일반계약,영업방판,2019-02-21,60,CMS,DES-1,96900, 개인,59,경상도,경상도,계약확정,0,없음,남자,6,우체국
21623,66168104,렌탈,프로모션계약,영업방판,2019-01-27,60,CMS,DES-2,90900, 개인,39,경상도,경상도,계약확정,0,없음,남자,5,신한은행
